,date,type,price,units,value,fee
0,2024-01-02 00:00:00,BUY,15.77,602.4096385542169,9500.0,0.0
1,2024-01-02 19:00:00,SELL,15.23,602.4096385542169,9174.698795180724,0.0
2,2024-01-08 20:00:00,BUY,14.14,649.9974438063427,9190.963855421687,0.0
3,2024-01-13 21:00:00,SELL,14.4,649.9974438063427,9359.963190811335,0.0
4,2024-01-14 04:00:00,BUY,14.55,642.7156855011583,9351.513224041853,0.0
5,2024-01-19 09:00:00,SELL,15.37,642.7156855011583,9878.540086152803,0.0
6,2024-01-19 22:00:00,BUY,15.82,622.7679357172728,9852.188743047256,0.0
7,2024-01-23 07:00:00,SELL,14.52,622.7679357172728,9042.5904266148,0.0
8,2024-01-27 01:00:00,BUY,14.22,638.7531886382858,9083.070342436424,0.0
9,2024-02-07 00:00:00,SELL,18.24,638.7531886382858,11650.858160762331,0.0
10,2024-02-08 03:00:00,BUY,18.83,611.9208056211384,11522.468769846035,0.0
11,2024-02-09 00:00:00,SELL,18.12,611.9208056211384,11088.004997855027,0.0
12,2024-02-12 17:00:00,BUY,20.71,536.4426936965029,11109.728186454577,0.0
13,2024-02-13 14:00:00,SELL,19.73,536.4426936965029,10584.014346632004,0.0
14,2024-02-14 08:00:00,BUY,20.2,525.2623781496601,10610.300038623134,0.0
15,2024-02-15 08:00:00,SELL,20.04,525.2623781496601,10526.258058119189,0.0
16,2024-02-17 21:00:00,BUY,20.24,520.2796520328254,10530.460157144385,0.0
17,2024-02-21 07:00:00,SELL,18.76,520.2796520328254,9760.446272135805,0.0
18,2024-02-24 08:00:00,BUY,18.43,531.6845885179725,9798.946966386233,0.0
19,2024-02-26 09:00:00,SELL,18.2,531.6845885179725,9676.6595110271,0.0
20,2024-02-28 08:00:00,BUY,19.41,498.854914157396,9682.773883795056,0.0
21,2024-03-03 15:00:00,SELL,20.54,498.854914157396,10246.479936792914,0.0
22,2024-03-06 21:00:00,BUY,20.16,506.85985288407846,10218.294634143022,0.0
23,2024-03-10 15:00:00,SELL,19.59,506.85985288407846,9929.384517999097,0.0
24,2024-03-11 14:00:00,BUY,21.18,469.49150254042934,9943.830023806293,0.0
25,2024-03-12 14:00:00,SELL,20.32,469.49150254042934,9540.067331621523,0.0
26,2024-03-18 04:00:00,BUY,19.07,501.32435585898065,9560.255466230761,0.0
27,2024-03-19 00:00:00,SELL,17.91,501.32435585898065,8978.719213434344,0.0
28,2024-03-20 21:00:00,BUY,18.42,489.0225855632011,9007.796026074166,0.0
29,2024-03-22 16:00:00,SELL,17.73,489.0225855632011,8670.370442035555,0.0
30,2024-03-23 01:00:00,BUY,18.37,472.9037409492371,8687.241721237486,0.0
31,2024-03-27 17:00:00,SELL,19.29,472.9037409492371,9122.313162910783,0.0
32,2024-04-04 17:00:00,BUY,18.22,499.48186557777814,9100.559590827117,0.0
33,2024-04-05 16:00:00,SELL,17.45,499.48186557777814,8715.958554332228,0.0
34,2024-04-07 01:00:00,BUY,17.76,491.8462053016313,8735.188606156973,0.0
35,2024-04-09 07:00:00,SELL,17.71,491.8462053016313,8710.59629589189,0.0
36,2024-04-15 12:00:00,BUY,14.54,599.1627174281392,8711.825911405143,0.0
37,2024-04-17 04:00:00,SELL,13.55,599.1627174281392,8118.654821151287,0.0
38,2024-04-18 15:00:00,BUY,13.57,600.4652450747222,8148.313375663981,0.0
39,2024-04-25 10:00:00,SELL,14.51,600.4652450747222,8712.75070603422,0.0
40,2024-05-02 15:00:00,BUY,13.61,638.0991065037257,8684.528839515706,0.0
41,2024-05-08 00:00:00,SELL,13.99,638.0991065037257,8927.006499987123,0.0
42,2024-05-15 21:00:00,BUY,13.84,644.1389174106613,8914.882616963552,0.0
43,2024-05-26 19:00:00,SELL,17.08,644.1389174106613,11001.892709374093,0.0
44,2024-05-27 13:00:00,BUY,17.4,626.2955290088257,10897.542204753567,0.0
45,2024-05-30 12:00:00,SELL,18.2,626.2955290088257,11398.578627960627,0.0
46,2024-06-12 20:00:00,BUY,15.94,713.5211296612467,11373.526806800273,0.0
47,2024-06-13 08:00:00,SELL,15.47,713.5211296612467,11038.171875859487,0.0
48,2024-06-19 05:00:00,BUY,14.31,772.5324683722241,11054.939622406528,0.0
49,2024-06-22 10:00:00,SELL,13.6,772.5324683722241,10506.441569862247,0.0
50,2024-06-25 02:00:00,BUY,13.9,757.8321203229827,10533.86647248946,0.0
51,2024-06-27 02:00:00,SELL,13.8,757.8321203229827,10458.083260457162,0.0
52,2024-06-28 15:00:00,BUY,14.43,725.008483787857,10461.872421058777,0.0
53,2024-06-29 05:00:00,SELL,13.96,725.008483787857,10121.118433678485,0.0
54,2024-06-30 20:00:00,BUY,14.04,722.0908926672008,10138.1561330475,0.0
55,2024-07-04 01:00:00,SELL,13.18,722.0908926672008,9517.157965353706,0.0
56,2024-07-06 15:00:00,BUY,12.73,750.055606735145,9548.207873738396,0.0
57,2024-07-08 00:00:00,SELL,12.15,750.055606735145,9113.175621832012,0.0
58,2024-07-08 09:00:00,BUY,13.35,684.2642123166539,9134.92723442733,0.0
59,2024-07-11 11:00:00,SELL,12.95,684.2642123166539,8861.221549500668,0.0
60,2024-07-13 09:00:00,BUY,13.08,678.5096967696483,8874.906833747,0.0
61,2024-07-18 14:00:00,SELL,13.73,678.5096967696483,9315.938136647272,0.0
62,2024-07-19 17:00:00,BUY,14.02,662.9020379102896,9293.886571502258,0.0
63,2024-07-22 13:00:00,SELL,14.13,662.9020379102896,9366.805795672391,0.0
64,2024-07-26 14:00:00,BUY,13.39,699.265110863621,9363.159834463886,0.0
