,date,type,price,units,value,fee
0,2024-01-02 14:00:00,BUY,259.73,36.5764447695684,9500.0,0.0
1,2024-01-03 08:00:00,SELL,264.07,36.5764447695684,9658.741770299926,0.0
2,2024-01-03 12:00:00,BUY,234.48,41.158327711467635,9650.80468178493,0.0
3,2024-01-06 00:00:00,SELL,240.77,41.158327711467635,9909.690563090064,0.0
4,2024-01-08 02:00:00,BUY,226.13,43.76573771292976,9896.746269024807,0.0
5,2024-01-08 16:00:00,SELL,239.08,43.76573771292976,10463.512572407248,0.0
6,2024-01-10 08:00:00,BUY,240.94,43.31026088336568,10435.174257238126,0.0
7,2024-01-10 22:00:00,SELL,255.19,43.31026088336568,11052.345474826088,0.0
8,2024-01-12 17:00:00,BUY,267.1,41.263522702907856,11021.48691394669,0.0
9,2024-01-20 06:00:00,SELL,236.42,41.263522702907856,9755.522037421475,0.0
10,2024-01-22 04:00:00,BUY,234.66,41.84275241305606,9818.820281247736,0.0
11,2024-01-24 02:00:00,SELL,235.0,41.84275241305606,9833.046817068174,0.0
12,2024-01-28 15:00:00,BUY,237.5,41.399307327482745,9832.335490277152,0.0
13,2024-01-29 22:00:00,SELL,241.4,41.399307327482745,9993.792788854335,0.0
14,2024-01-30 23:00:00,BUY,237.38,42.0663911194097,9985.719923925475,0.0
15,2024-02-01 15:00:00,SELL,236.33,42.0663911194097,9941.550213250095,0.0
16,2024-02-03 17:00:00,BUY,238.45,41.701651074790796,9943.758698783864,0.0
17,2024-02-05 12:00:00,SELL,236.67,41.701651074790796,9869.529759870737,0.0
18,2024-02-10 07:00:00,BUY,247.1,39.95645976048723,9873.241206816394,0.0
19,2024-02-11 00:00:00,SELL,247.46,39.95645976048723,9887.62553233017,0.0
20,2024-02-12 08:00:00,BUY,270.13,36.60054905436079,9886.906316054481,0.0
21,2024-02-12 15:00:00,SELL,284.49,36.60054905436079,10412.490200475102,0.0
22,2024-02-13 14:00:00,BUY,269.63,38.520235160234655,10386.21100625407,0.0
23,2024-02-14 09:00:00,SELL,286.85,38.520235160234655,11049.529455713311,0.0
24,2024-02-15 10:00:00,BUY,270.45,40.733457323868926,11016.36353324035,0.0
25,2024-02-16 21:00:00,SELL,274.9,40.733457323868926,11197.627418331567,0.0
26,2024-02-17 08:00:00,BUY,269.12,41.57462925117794,11188.564224077007,0.0
27,2024-02-18 04:00:00,SELL,266.88,41.57462925117794,11095.437054554368,0.0
28,2024-02-20 16:00:00,BUY,259.77,42.73046700169573,11100.0934130305,0.0
29,2024-02-22 08:00:00,SELL,265.58,42.73046700169573,11348.357426310351,0.0
