,date,type,price,units,value,fee
0,2024-01-02 00:00:00,BUY,0.09255,102647.21772015128,9500.0,0.0
1,2024-01-06 05:00:00,SELL,0.07985,102647.21772015128,8196.38033495408,0.0
2,2024-01-11 11:00:00,BUY,0.085,97194.83903772205,8261.561318206375,0.0
3,2024-01-13 21:00:00,SELL,0.0808,97194.83903772205,7853.3429942479415,0.0
4,2024-01-14 06:00:00,BUY,0.08098,97230.84601686668,7873.753910445863,0.0
5,2024-01-17 19:00:00,SELL,0.07921,97230.84601686668,7701.65531299601,0.0
6,2024-01-20 21:00:00,BUY,0.07641,100906.42903898054,7710.260242868503,0.0
7,2024-01-22 01:00:00,SELL,0.0748,100906.42903898054,7547.800892115745,0.0
8,2024-01-24 12:00:00,BUY,0.07169,105397.18035504788,7555.923859653383,0.0
9,2024-01-25 15:00:00,SELL,0.07014,105397.18035504788,7392.558230103057,0.0
10,2024-01-26 16:00:00,BUY,0.0741,99874.85170823985,7400.726511580573,0.0
11,2024-01-28 19:00:00,SELL,0.07297,99874.85170823985,7287.867929150261,0.0
12,2024-02-05 11:00:00,BUY,0.06975,104566.46391787492,7293.510858271777,0.0
13,2024-02-12 05:00:00,SELL,0.07697,104566.46391787492,8048.4807277588325,0.0
14,2024-02-13 07:00:00,BUY,0.08191,97799.19709784495,8010.73223428448,0.0
15,2024-02-17 14:00:00,SELL,0.08212,97799.19709784495,8031.270065675028,0.0
16,2024-02-18 03:00:00,BUY,0.0853,94141.18609736812,8030.243174105501,0.0
17,2024-02-25 21:00:00,SELL,0.10913,94141.18609736812,10273.627638805783,0.0
18,2024-02-26 20:00:00,BUY,0.11271,90155.78400825808,10161.458415570769,0.0
19,2024-03-10 17:00:00,SELL,0.12591,90155.78400825808,11351.514764479774,0.0
20,2024-03-11 10:00:00,BUY,0.1311,86132.81424129919,11292.011947034323,0.0
21,2024-03-14 16:00:00,SELL,0.12602,86132.81424129919,10854.457250688523,0.0
22,2024-03-16 09:00:00,BUY,0.12335,88174.58439810145,10876.334985505813,0.0
23,2024-03-17 00:00:00,SELL,0.1089,88174.58439810145,9602.212240953248,0.0
24,2024-03-21 00:00:00,BUY,0.11189,86387.68771276143,9665.918378180877,0.0
25,2024-03-23 12:00:00,SELL,0.10871,86387.68771276143,9391.205531254294,0.0
26,2024-03-25 04:00:00,BUY,0.11208,83912.75137045523,9404.941173600622,0.0
27,2024-03-27 14:00:00,SELL,0.11483,83912.75137045523,9635.701239869373,0.0
28,2024-03-30 11:00:00,BUY,0.11634,82724.45621932212,9624.163236555936,0.0
29,2024-03-30 15:00:00,SELL,0.1148,82724.45621932212,9496.767573978179,0.0
30,2024-03-31 08:00:00,BUY,0.11771,80733.47512621754,9503.137357107067,0.0
31,2024-04-01 02:00:00,SELL,0.11486,80733.47512621754,9273.046952997347,0.0
32,2024-04-07 13:00:00,BUY,0.107,86771.50909535358,9284.551473202833,0.0
33,2024-04-10 02:00:00,SELL,0.1022,86771.50909535358,8868.048229545137,0.0
34,2024-04-15 15:00:00,BUY,0.08267,107522.35867579559,8888.87339172802,0.0
35,2024-04-16 08:00:00,SELL,0.0805,107522.35867579559,8655.549873401545,0.0
36,2024-04-19 23:00:00,BUY,0.07946,109076.46676715164,8667.216049317869,0.0
37,2024-04-25 07:00:00,SELL,0.11272,109076.46676715164,12295.099333993332,0.0
38,2024-05-01 19:00:00,BUY,0.10327,117301.29921332003,12113.70516975956,0.0
39,2024-05-08 00:00:00,SELL,0.10822,117301.29921332003,12694.346600865494,0.0
40,2024-05-13 01:00:00,BUY,0.10699,118378.48891775116,12665.314529310197,0.0
41,2024-05-13 03:00:00,SELL,0.10358,118378.48891775116,12261.643882100667,0.0
42,2024-05-13 13:00:00,BUY,0.11017,111480.6881588558,12281.827414461144,0.0
43,2024-05-23 05:00:00,SELL,0.11547,111480.6881588558,12872.67506170308,0.0
44,2024-06-03 07:00:00,BUY,0.10156,126458.573053771,12843.132679340983,0.0
45,2024-06-04 06:00:00,SELL,0.10004,126458.573053771,12650.915648299251,0.0
46,2024-06-05 06:00:00,BUY,0.10352,122300.29462762112,12660.526499851338,0.0
47,2024-06-06 19:00:00,SELL,0.10087,122300.29462762112,12336.430719088143,0.0
48,2024-06-12 16:00:00,BUY,0.09303,132781.2050749898,12352.635508126301,0.0
49,2024-06-13 15:00:00,SELL,0.08798,132781.2050749898,11682.090422497602,0.0
50,2024-06-14 13:00:00,BUY,0.09026,129798.556135376,11715.617676779038,0.0
51,2024-06-15 20:00:00,SELL,0.08497,129798.556135376,11028.983314822899,0.0
52,2024-06-19 07:00:00,BUY,0.08191,135066.7199721732,11063.315032920706,0.0
53,2024-06-21 01:00:00,SELL,0.08138,135066.7199721732,10991.729671335454,0.0
54,2024-06-25 09:00:00,BUY,0.07925,138742.06863614783,10995.308939414715,0.0
55,2024-06-26 16:00:00,SELL,0.07588,138742.06863614783,10527.748168110898,0.0
56,2024-06-27 13:00:00,BUY,0.07869,134084.7147881064,10551.12620667609,0.0
57,2024-06-29 20:00:00,SELL,0.07636,134084.7147881064,10238.708821219803,0.0
58,2024-07-01 05:00:00,BUY,0.07699,133190.41031942613,10254.329690492617,0.0
59,2024-07-03 10:00:00,SELL,0.07375,133190.41031942613,9822.792761057677,0.0
60,2024-07-06 10:00:00,BUY,0.06847,143776.39269065903,9844.369607529425,0.0
61,2024-07-07 13:00:00,SELL,0.06663,143776.39269065903,9579.821044978611,0.0
62,2024-07-09 05:00:00,BUY,0.06763,141846.05165024623,9593.048473106152,0.0
63,2024-07-18 14:00:00,SELL,0.07382,141846.05165024623,10471.075532821176,0.0
64,2024-07-19 22:00:00,BUY,0.07508,138880.8494916812,10427.174179835425,0.0
65,2024-07-21 15:00:00,SELL,0.07307,138880.8494916812,10148.023672357145,0.0
66,2024-07-26 22:00:00,BUY,0.0682,149002.65685822666,10161.981197731058,0.0
67,2024-07-28 16:00:00,SELL,0.06769,149002.65685822666,10085.989842733363,0.0
68,2024-08-06 09:00:00,BUY,0.0543,185815.6429186602,10089.789410483249,0.0
69,2024-08-07 20:00:00,SELL,0.05129,185815.6429186602,9530.48432529808,0.0
